,modelname,method,cause,effect,tol,num_runs_param,max_iter_param,seed,tlearn,tinfer,remove_outliers,datasize,pns_low_exact,pns_upp_exact,pns_low,pns_upp,rrmse,rmse,nruns
0,s123\random_mc2_n12_mid3_d1000_05_mr098_r10_154,EMCC,V5,V6,,100,100,1,358143.4020996094,1578.8140296936035,False,1000,0.0078950452954415,0.2507379400197757,0.10212363634774838,0.12074280320893793,6.09743769254619,0.1605545482575044,5
1,s123\random_mc2_n12_mid3_d1000_05_mr098_r10_154,EMCC,V5,V6,,100,100,1,700887.6688480377,3050.485610961914,False,1000,0.0078950452954415,0.2507379400197757,0.08665248174000903,0.12303205361851359,2.9162845556276054,0.15003841913607377,10
2,s123\random_mc2_n12_mid3_d1000_05_mr098_r10_154,EMCC,V5,V6,,100,100,1,1042757.6427459717,4426.24306678772,False,1000,0.0078950452954415,0.2507379400197757,0.0864826654894099,0.12303205361851359,2.9010116836513196,0.14994934967942836,15
3,s123\random_mc2_n12_mid3_d1000_05_mr098_r10_154,EMCC,V5,V6,,100,100,1,1388572.7863311768,7590.551853179932,False,1000,0.0078950452954415,0.2507379400197757,0.0864826654894099,0.12916819592007195,2.398006732467374,0.14475916802820774,20
4,s123\random_mc2_n12_mid3_d1000_05_mr098_r10_154,EMCC,V5,V6,,100,100,1,1740943.7937736511,8916.72420501709,False,1000,0.0078950452954415,0.2507379400197757,0.0864826654894099,0.12916819592007195,2.398006732467374,0.14475916802820774,25
5,s123\random_mc2_n12_mid3_d1000_05_mr098_r10_154,EMCC,V5,V6,,100,100,1,2087671.0069179535,10228.3296585083,False,1000,0.0078950452954415,0.2507379400197757,0.0864826654894099,0.12916819592007195,2.398006732467374,0.14475916802820774,30
6,s123\random_mc2_n12_mid3_d1000_05_mr098_r10_154,EMCC,V5,V6,,100,100,1,2435759.3915462494,12059.012651443481,False,1000,0.0078950452954415,0.2507379400197757,0.0864826654894099,0.12916819592007195,2.398006732467374,0.14475916802820774,35
7,s123\random_mc2_n12_mid3_d1000_05_mr098_r10_154,EMCC,V5,V6,,100,100,1,2785779.955625534,13646.840572357178,False,1000,0.0078950452954415,0.2507379400197757,0.0864826654894099,0.12916819592007195,2.398006732467374,0.14475916802820774,40
8,s123\random_mc2_n12_mid3_d1000_05_mr098_r10_154,EMCC,V5,V6,,100,100,1,3142878.4132003784,14737.87236213684,False,1000,0.0078950452954415,0.2507379400197757,0.0864826654894099,0.12916819592007195,2.398006732467374,0.14475916802820774,45
9,s123\random_mc2_n12_mid3_d1000_05_mr098_r10_154,EMCC,V5,V6,,100,100,1,3491014.449119568,16495.174407958984,False,1000,0.0078950452954415,0.2507379400197757,0.0864826654894099,0.12916819592007195,2.398006732467374,0.14475916802820774,50
10,s123\random_mc2_n12_mid3_d1000_05_mr098_r10_154,EMCC,V5,V6,,100,100,1,3840436.9797706604,15940.155506134033,False,1000,0.0078950452954415,0.2507379400197757,0.0864826654894099,0.12916819592007195,2.398006732467374,0.14475916802820774,55
11,s123\random_mc2_n12_mid3_d1000_05_mr098_r10_154,EMCC,V5,V6,,100,100,1,4146870.956659317,15739.463567733765,False,1000,0.0078950452954415,0.2507379400197757,0.0864826654894099,0.12916819592007195,2.398006732467374,0.14475916802820774,60
12,s123\random_mc2_n12_mid3_d1000_05_mr098_r10_154,EMCC,V5,V6,,100,100,1,4443394.368171692,18550.815105438232,False,1000,0.0078950452954415,0.2507379400197757,0.0864826654894099,0.12916819592007195,2.398006732467374,0.14475916802820774,65
13,s123\random_mc2_n12_mid3_d1000_05_mr098_r10_154,EMCC,V5,V6,,100,100,1,4747034.801721573,19018.982887268066,False,1000,0.0078950452954415,0.2507379400197757,0.0864826654894099,0.12916819592007195,2.398006732467374,0.14475916802820774,70
14,s123\random_mc2_n12_mid3_d1000_05_mr098_r10_154,EMCC,V5,V6,,100,100,1,5041186.990261078,19585.60276031494,False,1000,0.0078950452954415,0.2507379400197757,0.0864826654894099,0.12916819592007195,2.398006732467374,0.14475916802820774,75
15,s123\random_mc2_n12_mid3_d1000_05_mr098_r10_154,EMCC,V5,V6,,100,100,1,5330312.529087067,20678.435802459717,False,1000,0.0078950452954415,0.2507379400197757,0.0864826654894099,0.13924314127877088,1.8281662773842746,0.13640785972240968,80
16,s123\random_mc2_n12_mid3_d1000_05_mr098_r10_154,EMCC,V5,V6,,100,100,1,5619782.038927078,22176.653623580933,False,1000,0.0078950452954415,0.2507379400197757,0.07475480357647858,0.13924314127877088,1.4254897502385484,0.13000506691547015,85
17,s123\random_mc2_n12_mid3_d1000_05_mr098_r10_154,EMCC,V5,V6,,100,100,1,5913661.856651306,26878.499031066895,False,1000,0.0078950452954415,0.2507379400197757,0.07475480357647858,0.13924314127877088,1.4254897502385484,0.13000506691547015,90
18,s123\random_mc2_n12_mid3_d1000_05_mr098_r10_154,EMCC,V5,V6,,100,100,1,6206364.29643631,24811.097383499146,False,1000,0.0078950452954415,0.2507379400197757,0.07475480357647858,0.13924314127877088,1.4254897502385484,0.13000506691547015,95
19,s123\random_mc2_n12_mid3_d1000_05_mr098_r10_154,EMCC,V5,V6,,100,100,1,6497564.545631409,26070.55354118347,False,1000,0.0078950452954415,0.2507379400197757,0.0691437260624907,0.13924314127877088,1.2831968794529574,0.12721042033576127,100
